company,timestamp,kwh,kvarh
kV2c_JCS FAMALY_LPData,2025-09-01 03:15:00,0.0599,0.0003
kV2c_JCS FAMALY_LPData,2025-09-01 03:30:00,0.0605,0.0013
kV2c_JCS FAMALY_LPData,2025-09-01 03:45:00,0.0568,0.0003
kV2c_JCS FAMALY_LPData,2025-09-01 04:00:00,0.067,0.0
kV2c_JCS FAMALY_LPData,2025-09-01 04:15:00,0.0664,0.0
kV2c_JCS FAMALY_LPData,2025-09-01 04:30:00,0.0604,0.0
kV2c_JCS FAMALY_LPData,2025-09-01 04:45:00,0.0609,0.0
kV2c_JCS FAMALY_LPData,2025-09-01 05:00:00,0.0611,0.0
kV2c_JCS FAMALY_LPData,2025-09-01 05:15:00,0.0605,0.0001
kV2c_JCS FAMALY_LPData,2025-09-01 05:30:00,0.0587,0.0
kV2c_JCS FAMALY_LPData,2025-09-01 05:45:00,0.0542,0.0001
kV2c_JCS FAMALY_LPData,2025-09-01 06:00:00,0.0539,0.0
kV2c_K&L MICROWAVE_LPData,2025-09-01 00:00:00,0.0202,0.001
kV2c_K&L MICROWAVE_LPData,2025-09-01 00:15:00,0.0199,0.0017
kV2c_K&L MICROWAVE_LPData,2025-09-01 00:30:00,0.0253,0.0025
kV2c_K&L MICROWAVE_LPData,2025-09-01 00:45:00,0.0218,0.0023
kV2c_K&L MICROWAVE_LPData,2025-09-01 01:00:00,0.0214,0.0021
kV2c_K&L MICROWAVE_LPData,2025-09-01 01:15:00,0.0195,0.0018
kV2c_K&L MICROWAVE_LPData,2025-09-01 01:30:00,0.0219,0.0024
kV2c_K&L MICROWAVE_LPData,2025-09-01 01:45:00,0.0211,0.002
kV2c_K&L MICROWAVE_LPData,2025-09-01 02:00:00,0.0221,0.0028
kV2c_K&L MICROWAVE_LPData,2025-09-01 02:15:00,0.0234,0.0024
kV2c_K&L MICROWAVE_LPData,2025-09-01 02:30:00,0.0221,0.0029
kV2c_K&L MICROWAVE_LPData,2025-09-01 02:45:00,0.0216,0.0019
kV2c_K&L MICROWAVE_LPData,2025-09-01 03:00:00,0.0231,0.0032
kV2c_K&L MICROWAVE_LPData,2025-09-01 03:15:00,0.022,0.0024
kV2c_K&L MICROWAVE_LPData,2025-09-01 03:30:00,0.02,0.0017
kV2c_K&L MICROWAVE_LPData,2025-09-01 03:45:00,0.0206,0.0021
kV2c_K&L MICROWAVE_LPData,2025-09-01 04:00:00,0.0214,0.0024
kV2c_K&L MICROWAVE_LPData,2025-09-01 04:15:00,0.0204,0.0027
kV2c_K&L MICROWAVE_LPData,2025-09-01 04:30:00,0.0205,0.0016
kV2c_K&L MICROWAVE_LPData,2025-09-01 04:45:00,0.0232,0.0029
kV2c_K&L MICROWAVE_LPData,2025-09-01 05:00:00,0.0189,0.0014
kV2c_K&L MICROWAVE_LPData,2025-09-01 05:15:00,0.0199,0.002
kV2c_K&L MICROWAVE_LPData,2025-09-01 05:30:00,0.0184,0.0013
kV2c_K&L MICROWAVE_LPData,2025-09-01 05:45:00,0.0203,0.0022
kV2c_K&L MICROWAVE_LPData,2025-09-01 06:00:00,0.0192,0.0013
kV2c_K&L MICROWAVE_LPData,2025-09-01 06:15:00,0.0245,0.0025
kV2c_K&L MICROWAVE_LPData,2025-09-01 06:30:00,0.08,0.0095
kV2c_K&L MICROWAVE_LPData,2025-09-01 06:45:00,0.0835,0.0059
kV2c_K&L MICROWAVE_LPData,2025-09-01 07:00:00,0.0784,0.0046
kV2c_LDM NUEVO_LPData,2025-09-01 00:00:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 00:15:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 00:30:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 00:45:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 01:00:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 01:15:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 01:30:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 01:45:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 02:00:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 02:15:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 02:30:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 02:45:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 03:00:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 03:15:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 03:30:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 03:45:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 04:00:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 04:15:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 04:30:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 04:45:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 05:00:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 05:15:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 05:30:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 05:45:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 06:00:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 06:15:00,0.0,0.0
kV2c_LDM NUEVO_LPData,2025-09-01 06:30:00,0.0,0.0
kV2c_MFI 3_LPData,2025-09-01 00:00:00,0.0037,0.0007
kV2c_MFI 3_LPData,2025-09-01 00:15:00,0.0036,0.0007
kV2c_MFI 3_LPData,2025-09-01 00:30:00,0.0036,0.0006
kV2c_MFI 3_LPData,2025-09-01 00:45:00,0.0036,0.0006
kV2c_MFI 3_LPData,2025-09-01 01:00:00,0.0036,0.0005
kV2c_MFI 3_LPData,2025-09-01 01:15:00,0.0036,0.0007
kV2c_MFI 3_LPData,2025-09-01 01:30:00,0.0037,0.0008
kV2c_MFI 3_LPData,2025-09-01 01:45:00,0.0038,0.0008
kV2c_MFI 3_LPData,2025-09-01 02:00:00,0.0036,0.0007
kV2c_MFI 3_LPData,2025-09-01 02:15:00,0.0037,0.0008
kV2c_MFI 3_LPData,2025-09-01 02:30:00,0.0037,0.0007
kV2c_MFI 3_LPData,2025-09-01 02:45:00,0.0037,0.0008
kV2c_MFI 3_LPData,2025-09-01 03:00:00,0.0037,0.0008
kV2c_MFI 3_LPData,2025-09-01 03:15:00,0.0036,0.0007
kV2c_MFI 3_LPData,2025-09-01 03:30:00,0.0036,0.0006
kV2c_MFI 3_LPData,2025-09-01 03:45:00,0.0035,0.0007
kV2c_MFI 3_LPData,2025-09-01 04:00:00,0.0036,0.0007
kV2c_MFI 3_LPData,2025-09-01 04:15:00,0.0037,0.0008
kV2c_MFI 3_LPData,2025-09-01 04:30:00,0.0036,0.0007
kV2c_MFI 3_LPData,2025-09-01 04:45:00,0.0037,0.0009
kV2c_MFI 3_LPData,2025-09-01 05:00:00,0.0036,0.0008
kV2c_MFI 3_LPData,2025-09-01 05:15:00,0.0036,0.0006
kV2c_MFI 3_LPData,2025-09-01 05:30:00,0.0036,0.0007
kV2c_MFI 3_LPData,2025-09-01 05:45:00,0.0035,0.0005
kV2c_MFI 3_LPData,2025-09-01 06:00:00,0.0035,0.0004
kV2c_MFI 3_LPData,2025-09-01 06:15:00,0.0125,0.0022
kV2c_MFI 3_LPData,2025-09-01 06:30:00,0.0298,0.0036
kV2c_MFI 3_LPData,2025-09-01 06:45:00,0.0308,0.0032
kV2c_MFI 3_LPData,2025-09-01 07:00:00,0.0362,0.0028
kV2c_MFI 3_LPData,2025-09-01 07:15:00,0.0517,0.0093
kV2c_MFI 3_LPData,2025-09-01 07:30:00,0.0564,0.0116
kV2c_NATIONAL 2_LPData,2025-09-01 00:00:00,0.0081,0.0021
kV2c_NATIONAL 2_LPData,2025-09-01 00:15:00,0.0079,0.0019
kV2c_NATIONAL 2_LPData,2025-09-01 00:30:00,0.0079,0.0019
kV2c_NATIONAL 2_LPData,2025-09-01 00:45:00,0.0079,0.0019
kV2c_NATIONAL 2_LPData,2025-09-01 01:00:00,0.0081,0.0021
kV2c_NATIONAL 2_LPData,2025-09-01 01:15:00,0.0079,0.0019
kV2c_NATIONAL 2_LPData,2025-09-01 01:30:00,0.0079,0.002
kV2c_NATIONAL 2_LPData,2025-09-01 01:45:00,0.0078,0.0019
kV2c_NATIONAL 2_LPData,2025-09-01 02:00:00,0.0079,0.0019
kV2c_NATIONAL 2_LPData,2025-09-01 02:15:00,0.0081,0.0022
kV2c_NATIONAL 2_LPData,2025-09-01 02:30:00,0.008,0.002
kV2c_NATIONAL 2_LPData,2025-09-01 02:45:00,0.0079,0.0019
kV2c_NATIONAL 2_LPData,2025-09-01 03:00:00,0.0078,0.0018
kV2c_NATIONAL 2_LPData,2025-09-01 03:15:00,0.0078,0.0018
kV2c_NATIONAL 2_LPData,2025-09-01 03:30:00,0.0081,0.0022
kV2c_NATIONAL 2_LPData,2025-09-01 03:45:00,0.0079,0.0019
kV2c_NATIONAL 2_LPData,2025-09-01 04:00:00,0.0078,0.0018
kV2c_NATIONAL 2_LPData,2025-09-01 04:15:00,0.0078,0.0018
kV2c_NATIONAL 2_LPData,2025-09-01 04:30:00,0.0078,0.0018
kV2c_NATIONAL 2_LPData,2025-09-01 04:45:00,0.0081,0.0022
kV2c_NATIONAL 2_LPData,2025-09-01 05:00:00,0.008,0.002
kV2c_NATIONAL 2_LPData,2025-09-01 05:15:00,0.0078,0.0018
kV2c_NATIONAL 2_LPData,2025-09-01 05:30:00,0.008,0.0018
kV2c_NATIONAL 2_LPData,2025-09-01 05:45:00,0.0082,0.0019
kV2c_NATIONAL 2_LPData,2025-09-01 06:00:00,0.0079,0.0019
kV2c_NATIONAL 2_LPData,2025-09-01 06:15:00,0.0079,0.002
kV2c_NATIONAL CHAIN_LPData,2025-09-01 00:00:00,0.028,0.007
kV2c_NATIONAL CHAIN_LPData,2025-09-01 00:15:00,0.028,0.007
kV2c_NATIONAL CHAIN_LPData,2025-09-01 00:30:00,0.0281,0.0071
kV2c_NATIONAL CHAIN_LPData,2025-09-01 00:45:00,0.0278,0.0071
kV2c_NATIONAL CHAIN_LPData,2025-09-01 01:00:00,0.0279,0.0072
kV2c_NATIONAL CHAIN_LPData,2025-09-01 01:15:00,0.0277,0.0071
kV2c_NATIONAL CHAIN_LPData,2025-09-01 01:30:00,0.0276,0.007
kV2c_NATIONAL CHAIN_LPData,2025-09-01 01:45:00,0.0276,0.007
kV2c_NATIONAL CHAIN_LPData,2025-09-01 02:00:00,0.0274,0.0069
kV2c_NATIONAL CHAIN_LPData,2025-09-01 02:15:00,0.0275,0.0069
kV2c_NATIONAL CHAIN_LPData,2025-09-01 02:30:00,0.0274,0.0068
kV2c_NATIONAL CHAIN_LPData,2025-09-01 02:45:00,0.0273,0.0069
kV2c_NATIONAL CHAIN_LPData,2025-09-01 03:00:00,0.0275,0.007
kV2c_NATIONAL CHAIN_LPData,2025-09-01 03:15:00,0.0273,0.0068
kV2c_NATIONAL CHAIN_LPData,2025-09-01 03:30:00,0.0273,0.0069
kV2c_NATIONAL CHAIN_LPData,2025-09-01 03:45:00,0.0272,0.0068
kV2c_NATIONAL CHAIN_LPData,2025-09-01 04:00:00,0.0272,0.0067
kV2c_NATIONAL CHAIN_LPData,2025-09-01 04:15:00,0.0272,0.0069
kV2c_NATIONAL CHAIN_LPData,2025-09-01 04:30:00,0.0274,0.0071
kV2c_NATIONAL CHAIN_LPData,2025-09-01 04:45:00,0.0274,0.007
kV2c_NATIONAL CHAIN_LPData,2025-09-01 05:00:00,0.0275,0.0071
kV2c_NATIONAL CHAIN_LPData,2025-09-01 05:15:00,0.0862,0.0447
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 00:00:00,0.012,0.0089
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 00:15:00,0.0121,0.0092
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 00:30:00,0.0122,0.0095
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 00:45:00,0.0122,0.0093
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 01:00:00,0.0121,0.0094
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 01:15:00,0.012,0.0091
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 01:30:00,0.0118,0.009
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 01:45:00,0.012,0.0092
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 02:00:00,0.012,0.0093
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 02:15:00,0.0122,0.0093
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 02:30:00,0.0121,0.0094
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 02:45:00,0.0121,0.0093
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 03:00:00,0.0119,0.0091
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 03:15:00,0.0122,0.0094
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 03:30:00,0.0122,0.0094
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 03:45:00,0.0121,0.0093
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 04:00:00,0.0123,0.0094
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 04:15:00,0.0119,0.0091
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 04:30:00,0.012,0.0091
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 04:45:00,0.0119,0.0091
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 05:00:00,0.0124,0.0095
kV2c_NATIONAL MONTESINO_LPData,2025-09-01 05:15:00,0.0121,0.0093
kV2c_PIONEER_LPData,2025-09-01 00:00:00,0.0282,0.0042
kV2c_PIONEER_LPData,2025-09-01 00:15:00,0.0281,0.0046
kV2c_PIONEER_LPData,2025-09-01 00:30:00,0.0283,0.0049
kV2c_PIONEER_LPData,2025-09-01 00:45:00,0.0281,0.0048
kV2c_PIONEER_LPData,2025-09-01 01:00:00,0.0281,0.0049
kV2c_PIONEER_LPData,2025-09-01 01:15:00,0.028,0.005
kV2c_PIONEER_LPData,2025-09-01 01:30:00,0.0279,0.0051
kV2c_PIONEER_LPData,2025-09-01 01:45:00,0.0278,0.0054
kV2c_PIONEER_LPData,2025-09-01 02:00:00,0.0279,0.0054
kV2c_PIONEER_LPData,2025-09-01 02:15:00,0.0279,0.0054
kV2c_PIONEER_LPData,2025-09-01 02:30:00,0.0278,0.0055
kV2c_PIONEER_LPData,2025-09-01 02:45:00,0.0278,0.0056
kV2c_PIONEER_LPData,2025-09-01 03:00:00,0.0278,0.0056
kV2c_PIONEER_LPData,2025-09-01 03:15:00,0.0277,0.0055
kV2c_PIONEER_LPData,2025-09-01 03:30:00,0.0276,0.0054
kV2c_PIONEER_LPData,2025-09-01 03:45:00,0.0275,0.0051
kV2c_PIONEER_LPData,2025-09-01 04:00:00,0.0275,0.0052
kV2c_PIONEER_LPData,2025-09-01 04:15:00,0.0276,0.0053
kV2c_PIONEER_LPData,2025-09-01 04:30:00,0.0276,0.0054
kV2c_PIONEER_LPData,2025-09-01 04:45:00,0.0274,0.0055
kV2c_PIONEER_LPData,2025-09-01 05:00:00,0.0275,0.0053
kV2c_PIONEER_LPData,2025-09-01 05:15:00,0.0274,0.0046
kV2c_PIONEER_LPData,2025-09-01 05:30:00,0.0273,0.0045
kV2c_PIONEER_LPData,2025-09-01 05:45:00,0.0273,0.004
kV2c_PIONEER_LPData,2025-09-01 06:00:00,0.0271,0.0036
kV2c_PIONEER_LPData,2025-09-01 06:15:00,0.0271,0.0034
kV2c_PIONEER_LPData,2025-09-01 06:30:00,0.0271,0.0028
kV2c_PIONEER_LPData,2025-09-01 06:45:00,0.0268,0.0021
kV2c_PIONEER_LPData,2025-09-01 07:00:00,0.0268,0.0019
kV2c_PIONEER_LPData,2025-09-01 07:15:00,0.0267,0.002
kV2c_PIONEER_LPData,2025-09-01 07:30:00,0.0269,0.0019
kV2c_PIONEER_LPData,2025-09-01 07:45:00,0.027,0.0019
kV2c_POINT BLANK 2_LPData,2025-09-01 00:00:00,0.0027,0.0043
kV2c_POINT BLANK 2_LPData,2025-09-01 00:15:00,0.0029,0.0045
kV2c_POINT BLANK 2_LPData,2025-09-01 00:30:00,0.0029,0.0046
kV2c_POINT BLANK 2_LPData,2025-09-01 00:45:00,0.0028,0.0045
kV2c_POINT BLANK 2_LPData,2025-09-01 01:00:00,0.0027,0.0045
kV2c_POINT BLANK 2_LPData,2025-09-01 01:15:00,0.0029,0.0046
kV2c_POINT BLANK 2_LPData,2025-09-01 01:30:00,0.0029,0.0046
kV2c_POINT BLANK 2_LPData,2025-09-01 01:45:00,0.0028,0.0047
kV2c_POINT BLANK 2_LPData,2025-09-01 02:00:00,0.0028,0.0047
kV2c_POINT BLANK 2_LPData,2025-09-01 02:15:00,0.0029,0.0047
kV2c_POINT BLANK 2_LPData,2025-09-01 02:30:00,0.0029,0.0047
kV2c_POINT BLANK 2_LPData,2025-09-01 02:45:00,0.0029,0.0047
kV2c_POINT BLANK 2_LPData,2025-09-01 03:00:00,0.0028,0.0047
kV2c_POINT BLANK 2_LPData,2025-09-01 03:15:00,0.0028,0.0047
kV2c_POINT BLANK 2_LPData,2025-09-01 03:30:00,0.0028,0.0047
kV2c_POINT BLANK 2_LPData,2025-09-01 03:45:00,0.0028,0.0045
kV2c_POINT BLANK 2_LPData,2025-09-01 04:00:00,0.0028,0.0046
kV2c_POINT BLANK 2_LPData,2025-09-01 04:15:00,0.003,0.0047
kV2c_POINT BLANK 2_LPData,2025-09-01 04:30:00,0.003,0.0047
kV2c_POINT BLANK 2_LPData,2025-09-01 04:45:00,0.0027,0.0046
kV2c_POINT BLANK 2_LPData,2025-09-01 05:00:00,0.0027,0.0046
kV2c_POINT BLANK 2_LPData,2025-09-01 05:15:00,0.0029,0.0045
kV2c_POINT BLANK 2_LPData,2025-09-01 05:30:00,0.0028,0.0045
kV2c_POINT BLANK 2_LPData,2025-09-01 05:45:00,0.0028,0.0043
kV2c_POINT BLANK 2_LPData,2025-09-01 06:00:00,0.0028,0.0042
kV2c_POINT BLANK_LPData,2025-09-01 00:00:00,0.0032,0.0077
kV2c_POINT BLANK_LPData,2025-09-01 00:15:00,0.0033,0.0078
kV2c_POINT BLANK_LPData,2025-09-01 00:30:00,0.0033,0.008
kV2c_POINT BLANK_LPData,2025-09-01 00:45:00,0.0033,0.0079
kV2c_POINT BLANK_LPData,2025-09-01 01:00:00,0.0033,0.008
kV2c_POINT BLANK_LPData,2025-09-01 01:15:00,0.0033,0.008
kV2c_POINT BLANK_LPData,2025-09-01 01:30:00,0.0033,0.0081
kV2c_POINT BLANK_LPData,2025-09-01 01:45:00,0.0033,0.0083
kV2c_POINT BLANK_LPData,2025-09-01 02:00:00,0.0032,0.0083
kV2c_POINT BLANK_LPData,2025-09-01 02:15:00,0.0033,0.0082
kV2c_POINT BLANK_LPData,2025-09-01 02:30:00,0.0032,0.0083
kV2c_POINT BLANK_LPData,2025-09-01 02:45:00,0.0032,0.0083
kV2c_POINT BLANK_LPData,2025-09-01 03:00:00,0.0032,0.0084
kV2c_POINT BLANK_LPData,2025-09-01 03:15:00,0.0033,0.0083
kV2c_POINT BLANK_LPData,2025-09-01 03:30:00,0.0033,0.0083
kV2c_POINT BLANK_LPData,2025-09-01 03:45:00,0.0033,0.0082
kV2c_POINT BLANK_LPData,2025-09-01 04:00:00,0.0033,0.0083
kV2c_POINT BLANK_LPData,2025-09-01 04:15:00,0.0033,0.0083
kV2c_POINT BLANK_LPData,2025-09-01 04:30:00,0.0033,0.0083
kV2c_POINT BLANK_LPData,2025-09-01 04:45:00,0.0033,0.0085
kV2c_POINT BLANK_LPData,2025-09-01 05:00:00,0.0032,0.0082
kV2c_POINT BLANK_LPData,2025-09-01 05:15:00,0.0031,0.0077
kV2c_POINT BLANK_LPData,2025-09-01 05:30:00,0.0032,0.0077
kV2c_POINT BLANK_LPData,2025-09-01 05:45:00,0.0032,0.0075
kV2c_POINT BLANK_LPData,2025-09-01 06:00:00,0.0032,0.0073
kV2c_POINT BLANK_LPData,2025-09-01 06:15:00,0.0032,0.0072
kV2c_POINT BLANK_LPData,2025-09-01 06:30:00,0.0035,0.007
kV2c_POINT BLANK_LPData,2025-09-01 06:45:00,0.033,0.0131
kV2c_PRIME_LPData,2025-09-01 00:00:00,0.0054,0.0016
kV2c_PRIME_LPData,2025-09-01 00:15:00,0.0052,0.0013
kV2c_PRIME_LPData,2025-09-01 00:30:00,0.0052,0.0014
kV2c_PRIME_LPData,2025-09-01 00:45:00,0.0053,0.0015
kV2c_PRIME_LPData,2025-09-01 01:00:00,0.0052,0.0013
kV2c_PRIME_LPData,2025-09-01 01:15:00,0.0053,0.0016
kV2c_PRIME_LPData,2025-09-01 01:30:00,0.0052,0.0014
kV2c_PRIME_LPData,2025-09-01 01:45:00,0.0052,0.0014
kV2c_PRIME_LPData,2025-09-01 02:00:00,0.0054,0.0017
kV2c_PRIME_LPData,2025-09-01 02:15:00,0.0052,0.0013
kV2c_PRIME_LPData,2025-09-01 02:30:00,0.0052,0.0015
kV2c_PRIME_LPData,2025-09-01 02:45:00,0.0053,0.0015
kV2c_PRIME_LPData,2025-09-01 03:00:00,0.0052,0.0014
kV2c_PRIME_LPData,2025-09-01 03:15:00,0.0053,0.0016
kV2c_PRIME_LPData,2025-09-01 03:30:00,0.0052,0.0014
kV2c_PRIME_LPData,2025-09-01 03:45:00,0.0052,0.0014
kV2c_PRIME_LPData,2025-09-01 04:00:00,0.0054,0.0016
kV2c_PRIME_LPData,2025-09-01 04:15:00,0.0052,0.0014
kV2c_PRIME_LPData,2025-09-01 04:30:00,0.0052,0.0014
kV2c_PRIME_LPData,2025-09-01 04:45:00,0.0053,0.0016
kV2c_PRIME_LPData,2025-09-01 05:00:00,0.0052,0.0014
kV2c_PRIME_LPData,2025-09-01 05:15:00,0.0052,0.0014
kV2c_PRIME_LPData,2025-09-01 05:30:00,0.0053,0.0016
kV2c_PRIME_LPData,2025-09-01 05:45:00,0.0052,0.0013
kV2c_PRIME_LPData,2025-09-01 06:00:00,0.0052,0.0013
kV2c_PRIME_LPData,2025-09-01 06:15:00,0.0053,0.0015
kV2c_PRIME_LPData,2025-09-01 06:30:00,0.0052,0.0013
kV2c_PRIME_LPData,2025-09-01 06:45:00,0.0052,0.0012
kV2c_PRIME_LPData,2025-09-01 07:00:00,0.1682,0.0858
kV2c_PUERTA III_LPData,2025-09-01 00:00:00,0.0064,0.0
kV2c_PUERTA III_LPData,2025-09-01 00:15:00,0.0068,0.0001
kV2c_PUERTA III_LPData,2025-09-01 00:30:00,0.0063,0.0
kV2c_PUERTA III_LPData,2025-09-01 00:45:00,0.0067,0.0001
kV2c_PUERTA III_LPData,2025-09-01 01:00:00,0.0065,0.0
kV2c_PUERTA III_LPData,2025-09-01 01:15:00,0.0066,0.0
kV2c_PUERTA III_LPData,2025-09-01 01:30:00,0.0068,0.0001
kV2c_PUERTA III_LPData,2025-09-01 01:45:00,0.0064,0.0
kV2c_PUERTA III_LPData,2025-09-01 02:00:00,0.0068,0.0001
kV2c_PUERTA III_LPData,2025-09-01 02:15:00,0.0068,0.0001
kV2c_PUERTA III_LPData,2025-09-01 02:30:00,0.0065,0.0
kV2c_PUERTA III_LPData,2025-09-01 02:45:00,0.0069,0.0001
kV2c_PUERTA III_LPData,2025-09-01 03:00:00,0.0066,0.0
kV2c_PUERTA III_LPData,2025-09-01 03:15:00,0.0068,0.0001
kV2c_PUERTA III_LPData,2025-09-01 03:30:00,0.0068,0.0
kV2c_PUERTA III_LPData,2025-09-01 03:45:00,0.0065,0.0
kV2c_PUERTA III_LPData,2025-09-01 04:00:00,0.0068,0.0001
kV2c_PUERTA III_LPData,2025-09-01 04:15:00,0.0068,0.0001
kV2c_PUERTA III_LPData,2025-09-01 04:30:00,0.0064,0.0
kV2c_PUERTA III_LPData,2025-09-01 04:45:00,0.0068,0.0001
kV2c_PUERTA III_LPData,2025-09-01 05:00:00,0.0066,0.0
kV2c_PUERTA III_LPData,2025-09-01 05:15:00,0.0065,0.0
kV2c_PUERTA III_LPData,2025-09-01 05:30:00,0.0067,0.0001
kV2c_PUERTA III_LPData,2025-09-01 05:45:00,0.0063,0.0
kV2c_PUERTA III_LPData,2025-09-01 06:00:00,0.0068,0.0001
kV2c_PUERTA III_LPData,2025-09-01 06:15:00,0.0059,0.0001
kV2c_PUERTA III_LPData,2025-09-01 06:30:00,0.0045,0.0
kV2c_PUERTA III_LPData,2025-09-01 06:45:00,0.0048,0.0001
kV2c_PUERTA III_LPData,2025-09-01 07:00:00,0.0045,0.0
kV2c_PUERTA III_LPData,2025-09-01 07:15:00,0.0049,0.0004
kV2c_PUERTA III_LPData,2025-09-01 07:30:00,0.004,0.0
kV2c_PUERTA III_LPData,2025-09-01 07:45:00,0.0043,0.0002
kV2c_PUERTA III_LPData,2025-09-01 08:00:00,0.0042,0.0003
kV2c_SANDCASTLE_LPData,2025-09-01 00:00:00,0.0074,0.006
kV2c_SANDCASTLE_LPData,2025-09-01 00:15:00,0.0074,0.0061
kV2c_SANDCASTLE_LPData,2025-09-01 00:30:00,0.0074,0.0062
kV2c_SANDCASTLE_LPData,2025-09-01 00:45:00,0.0073,0.0061
kV2c_SANDCASTLE_LPData,2025-09-01 01:00:00,0.0075,0.0063
kV2c_SANDCASTLE_LPData,2025-09-01 01:15:00,0.0073,0.0062
kV2c_SANDCASTLE_LPData,2025-09-01 01:30:00,0.0074,0.0063
kV2c_SANDCASTLE_LPData,2025-09-01 01:45:00,0.0073,0.0063
kV2c_SANDCASTLE_LPData,2025-09-01 02:00:00,0.0074,0.0065
kV2c_SANDCASTLE_LPData,2025-09-01 02:15:00,0.0072,0.0063
kV2c_SANDCASTLE_LPData,2025-09-01 02:30:00,0.0074,0.0064
kV2c_SANDCASTLE_LPData,2025-09-01 02:45:00,0.0074,0.0065
kV2c_SANDCASTLE_LPData,2025-09-01 03:00:00,0.0073,0.0064
kV2c_SANDCASTLE_LPData,2025-09-01 03:15:00,0.0072,0.0064
kV2c_SANDCASTLE_LPData,2025-09-01 03:30:00,0.0073,0.0063
kV2c_SANDCASTLE_LPData,2025-09-01 03:45:00,0.0073,0.0064
kV2c_SANDCASTLE_LPData,2025-09-01 04:00:00,0.0072,0.0063
kV2c_SANDCASTLE_LPData,2025-09-01 04:15:00,0.0072,0.0063
kV2c_SANDCASTLE_LPData,2025-09-01 04:30:00,0.0074,0.0064
kV2c_SANDCASTLE_LPData,2025-09-01 04:45:00,0.0073,0.0064
kV2c_SANDCASTLE_LPData,2025-09-01 05:00:00,0.0072,0.0063
kV2c_SANDCASTLE_LPData,2025-09-01 05:15:00,0.0072,0.0061
kV2c_SANDCASTLE_LPData,2025-09-01 05:30:00,0.0064,0.0061
kV2c_SCHAD FREE_LPData,2025-09-01 00:00:00,0.0089,0.0019
kV2c_SCHAD FREE_LPData,2025-09-01 00:15:00,0.009,0.0019
kV2c_SCHAD FREE_LPData,2025-09-01 00:30:00,0.0089,0.0019
kV2c_SCHAD FREE_LPData,2025-09-01 00:45:00,0.0087,0.0019
kV2c_SCHAD FREE_LPData,2025-09-01 01:00:00,0.0086,0.0019
kV2c_SCHAD FREE_LPData,2025-09-01 01:15:00,0.0086,0.0019
kV2c_SCHAD FREE_LPData,2025-09-01 01:30:00,0.0086,0.002
kV2c_SCHAD FREE_LPData,2025-09-01 01:45:00,0.0086,0.002
kV2c_SCHAD FREE_LPData,2025-09-01 02:00:00,0.0086,0.0019
